ID,Severity,Start_Time,End_Time,Distance(mi),Start_Lat,Start_Lng,City,County,Temperature(F),Humidity(%),Visibility(mi),Wind_Speed(mph),Precipitation(in),Weather_Condition
A-388313,2,2017-03-03 19:50:24,2017-03-03 20:19:36,0.01,29.597258,-95.387192,Houston,Harris,60.8,42.0,10.0,12.7,0.0,Scattered Clouds
A-388314,2,2017-03-03 19:52:58,2017-03-03 20:22:26,0.01,29.614117,-95.386696,Houston,Harris,60.8,42.0,10.0,12.7,0.0,Scattered Clouds
A-388316,2,2017-03-03 20:03:46,2017-03-03 20:33:27,0.01,29.737446,-95.339821,Houston,Harris,60.8,42.0,10.0,12.7,0.0,Scattered Clouds
A-388324,2,2017-03-03 20:33:26,2017-03-03 21:03:11,0.01,29.789268,-95.438286,Houston,Harris,59.0,45.0,10.0,8.1,0.0,Partly Cloudy
A-388325,2,2017-03-03 20:32:57,2017-03-03 21:02:29,0.01,29.597258,-95.387192,Houston,Harris,59.0,45.0,10.0,8.1,0.0,Partly Cloudy
A-388326,2,2017-03-03 20:32:11,2017-03-03 21:00:26,0.01,29.643684000000004,-95.386978,Houston,Harris,59.0,45.0,10.0,8.1,0.0,Partly Cloudy
A-388334,2,2017-03-03 21:04:40,2017-03-03 21:34:19,0.01,29.596399,-95.408295,Houston,Harris,59.0,48.0,10.0,10.4,0.0,Mostly Cloudy
A-388335,2,2017-03-03 21:08:43,2017-03-03 21:38:30,0.01,29.627583,-95.238487,Houston,Harris,60.1,51.0,10.0,5.8,0.0,Mostly Cloudy
A-388337,3,2017-03-03 21:11:56,2017-03-03 21:41:15,0.01,29.72868,-95.46022,Houston,Harris,59.0,48.0,10.0,8.1,0.0,Scattered Clouds
A-388343,2,2017-03-03 21:32:53,2017-03-03 22:02:26,0.01,29.627598,-95.387253,Houston,Harris,60.8,45.0,10.0,8.1,0.0,Scattered Clouds
A-388352,2,2017-03-03 22:11:31,2017-03-03 22:41:05,0.01,29.70588900000001,-95.245163,Houston,Harris,61.0,50.0,10.0,5.8,0.0,Mostly Cloudy
A-388363,2,2017-03-04 07:25:28,2017-03-04 07:55:11,0.0,29.689409,-95.553856,Houston,Harris,60.8,59.0,10.0,3.5,0.0,Overcast
A-388364,2,2017-03-04 07:24:43,2017-03-04 07:54:26,0.01,29.84145,-95.488853,Houston,Harris,60.8,59.0,10.0,3.5,0.0,Overcast
A-388365,3,2017-03-04 07:24:10,2017-03-04 07:53:35,0.01,29.915033,-95.412697,Houston,Harris,57.0,74.0,10.0,9.2,0.0,Overcast
A-388367,2,2017-03-04 08:19:14,2017-03-04 08:48:55,0.01,29.833843,-95.604858,Houston,Harris,57.9,72.0,10.0,5.8,0.0,Overcast
A-388368,2,2017-03-04 08:19:39,2017-03-04 08:49:23,0.01,29.703707,-95.587852,Houston,Harris,61.0,64.0,10.0,8.1,0.0,Overcast
A-388369,2,2017-03-04 08:20:33,2017-03-04 08:50:04,0.01,29.61321400000001,-95.220024,Houston,Harris,64.4,59.0,10.0,6.9,0.0,Overcast
A-388374,3,2017-03-04 09:58:13,2017-03-04 10:27:31,0.01,29.937519,-95.459892,Houston,Harris,61.0,64.0,10.0,13.8,0.0,Overcast
A-388377,2,2017-03-04 09:58:41,2017-03-04 10:28:31,0.01,29.705172,-95.521294,Houston,Harris,66.2,52.0,10.0,10.4,0.0,Partly Cloudy
A-388378,2,2017-03-04 09:59:01,2017-03-04 10:28:51,0.01,29.737444,-95.510094,Houston,Harris,66.2,52.0,10.0,10.4,0.0,Partly Cloudy
A-388379,2,2017-03-04 09:59:42,2017-03-04 10:29:30,0.01,29.65602100000001,-95.507126,Houston,Harris,66.2,52.0,10.0,10.4,0.0,Partly Cloudy
A-388380,2,2017-03-04 09:59:22,2017-03-04 10:29:11,0.0,29.811995,-95.406052,Houston,Harris,66.2,52.0,10.0,10.4,0.0,Partly Cloudy
A-388381,2,2017-03-04 11:02:39,2017-03-04 11:32:25,0.01,29.763462,-95.425591,Houston,Harris,68.0,52.0,10.0,17.3,0.0,Mostly Cloudy
A-388382,2,2017-03-04 11:02:10,2017-03-04 11:31:59,0.01,29.725756,-95.396538,Houston,Harris,68.0,52.0,10.0,17.3,0.0,Mostly Cloudy
A-388389,2,2017-03-04 11:12:47,2017-03-04 11:42:34,0.01,29.674986,-95.555161,Houston,Harris,66.2,56.0,10.0,13.8,0.0,Overcast
A-388390,2,2017-03-04 11:11:06,2017-03-04 11:40:52,0.01,29.722092,-95.539055,Houston,Harris,66.2,56.0,10.0,13.8,0.0,Overcast
A-388391,2,2017-03-04 11:13:27,2017-03-04 11:43:12,0.01,29.762932,-95.424629,Houston,Harris,66.2,56.0,10.0,13.8,0.0,Overcast
A-388392,2,2017-03-04 11:10:27,2017-03-04 11:40:09,0.01,29.776535,-95.350548,Houston,Harris,66.2,56.0,10.0,13.8,0.0,Overcast
A-388395,2,2017-03-04 12:00:18,2017-03-04 12:30:05,0.01,29.851442,-95.510178,Houston,Harris,64.0,56.0,10.0,11.5,0.0,Overcast
A-388396,2,2017-03-04 12:00:48,2017-03-04 12:30:27,0.01,29.67297,-95.431076,Houston,Harris,66.2,56.0,10.0,17.3,0.0,Mostly Cloudy
A-388397,2,2017-03-04 11:59:19,2017-03-04 12:29:05,0.01,29.772839,-95.302238,Houston,Harris,66.2,56.0,10.0,17.3,0.0,Mostly Cloudy
A-388398,2,2017-03-04 11:59:54,2017-03-04 12:29:39,0.01,29.84861,-95.302132,Houston,Harris,64.0,58.0,10.0,13.8,0.0,Overcast
A-388399,2,2017-03-04 11:58:08,2017-03-04 12:27:53,0.0,29.675541,-95.284676,Houston,Harris,64.9,63.0,10.0,12.7,0.0,Overcast
A-388400,2,2017-03-04 11:58:43,2017-03-04 12:28:30,0.0,29.649279,-95.23027,Houston,Harris,64.9,63.0,10.0,12.7,0.0,Overcast
A-388402,2,2017-03-04 12:04:03,2017-03-04 12:33:45,0.01,29.688042,-95.574661,Houston,Harris,64.9,68.0,10.0,12.7,0.0,Overcast
A-388403,2,2017-03-04 12:05:55,2017-03-04 12:35:41,0.0,29.730539,-95.386856,Houston,Harris,64.4,59.0,10.0,11.5,0.0,Mostly Cloudy
A-388404,2,2017-03-04 12:02:13,2017-03-04 12:31:58,0.01,29.708818,-95.278107,Houston,Harris,64.9,63.0,10.0,12.7,0.0,Overcast
A-388408,3,2017-03-04 12:24:59,2017-03-04 13:09:59,0.01,29.93981,-95.413849,Houston,Harris,64.0,58.0,10.0,11.5,0.0,Overcast
A-388409,2,2017-03-04 13:06:48,2017-03-04 13:36:33,0.01,29.686178,-95.569672,Houston,Harris,63.0,75.0,6.0,12.7,0.0,Rain
A-388410,2,2017-03-04 13:08:01,2017-03-04 13:37:45,0.01,29.656324,-95.538879,Houston,Harris,63.0,75.0,6.0,12.7,0.0,Rain
A-388411,2,2017-03-04 13:05:53,2017-03-04 13:35:26,0.01,29.747288,-95.456444,Houston,Harris,62.6,72.0,2.0,9.2,0.01,Mostly Cloudy
A-388412,2,2017-03-04 13:08:30,2017-03-04 13:38:13,0.01,29.691313,-95.407799,Houston,Harris,62.6,72.0,2.0,9.2,0.01,Mostly Cloudy
A-388413,2,2017-03-04 13:06:23,2017-03-04 13:36:05,0.01,29.684061,-95.340317,Houston,Harris,64.0,67.0,10.0,12.7,0.0,Overcast
A-388414,2,2017-03-04 13:07:31,2017-03-04 13:37:16,0.01,29.772839,-95.302238,Houston,Harris,62.6,72.0,2.0,9.2,0.01,Mostly Cloudy
A-388416,2,2017-03-04 13:47:43,2017-03-04 14:17:22,0.01,29.68837000000001,-95.570274,Houston,Harris,63.0,81.0,10.0,8.1,0.01,Overcast
A-388417,2,2017-03-04 13:49:19,2017-03-04 14:19:01,0.01,29.733896,-95.429214,Houston,Harris,60.8,82.0,10.0,10.4,0.02,Partly Cloudy
A-388418,2,2017-03-04 13:48:45,2017-03-04 14:18:30,0.01,29.76080300000001,-95.369507,Houston,Harris,60.8,82.0,10.0,10.4,0.02,Partly Cloudy
A-388419,2,2017-03-04 13:48:20,2017-03-04 14:17:57,0.01,29.607794,-95.355469,Houston,Harris,60.8,82.0,10.0,10.4,0.02,Partly Cloudy
A-388420,2,2017-03-04 13:52:23,2017-03-04 14:21:52,0.01,29.71483,-95.594383,Houston,Harris,63.0,81.0,10.0,8.1,0.01,Overcast
A-388421,2,2017-03-04 13:49:59,2017-03-04 14:19:43,0.01,29.726856,-95.539146,Houston,Harris,60.8,82.0,10.0,10.4,0.02,Partly Cloudy
A-388422,2,2017-03-04 13:51:14,2017-03-04 14:20:54,0.01,29.74085800000001,-95.460991,Houston,Harris,60.8,82.0,10.0,10.4,0.02,Partly Cloudy
A-388423,2,2017-03-04 14:10:41,2017-03-04 14:40:10,0.01,29.678053,-95.602676,Houston,Harris,63.0,81.0,10.0,8.1,0.01,Overcast
A-388424,3,2017-03-04 14:12:43,2017-03-04 14:42:25,0.01,29.731657,-95.501213,Houston,Harris,62.6,77.0,8.0,11.5,0.0,Partly Cloudy
A-388425,2,2017-03-04 14:11:28,2017-03-04 14:41:11,0.01,29.794851,-95.360954,Houston,Harris,62.6,77.0,8.0,11.5,0.0,Partly Cloudy
A-388426,2,2017-03-04 14:12:11,2017-03-04 14:41:55,0.0,29.622616,-95.220818,Houston,Harris,64.0,70.0,10.0,12.7,0.0,Overcast
A-388429,2,2017-03-04 14:34:19,2017-03-04 15:03:59,0.01,29.83106,-95.661926,Houston,Harris,60.8,88.0,4.0,13.8,0.0,Light Rain
A-388430,3,2017-03-04 14:33:42,2017-03-04 15:03:00,0.01,29.744926,-95.362938,Houston,Harris,62.6,72.0,10.0,9.2,0.0,Scattered Clouds
A-388431,2,2017-03-04 14:35:32,2017-03-04 15:04:58,0.01,29.639574,-95.28891,Houston,Harris,62.1,80.0,10.0,13.8,0.0,Light Rain
A-388432,3,2017-03-04 15:15:35,2017-03-04 15:44:55,0.01,29.729239,-95.45919,Houston,Harris,62.6,72.0,6.0,12.7,0.0,Clear
A-388438,2,2017-03-04 15:41:22,2017-03-04 16:11:06,0.01,29.754396000000003,-95.609215,Houston,Harris,62.1,80.0,10.0,12.7,0.0,Light Rain
A-388439,2,2017-03-04 15:38:13,2017-03-04 16:08:00,0.01,29.732557,-95.410622,Houston,Harris,60.8,82.0,8.0,11.5,0.0,Clear
A-388440,2,2017-03-04 15:39:32,2017-03-04 16:09:07,0.01,29.787701,-95.368912,Houston,Harris,60.8,82.0,8.0,11.5,0.0,Clear
A-388441,2,2017-03-04 15:40:53,2017-03-04 16:10:29,0.01,29.689432,-95.353546,Houston,Harris,60.8,82.0,8.0,11.5,0.0,Clear
A-388442,2,2017-03-04 15:40:09,2017-03-04 16:09:53,0.01,29.871441,-95.297409,Houston,Harris,62.1,80.0,10.0,11.5,0.0,Overcast
A-388444,2,2017-03-04 15:46:53,2017-03-04 16:16:36,0.01,29.740675,-95.464211,Houston,Harris,62.6,77.0,7.0,12.7,0.0,Clear
A-388445,2,2017-03-04 15:47:38,2017-03-04 16:17:21,0.0,29.726315000000003,-95.459114,Houston,Harris,62.6,77.0,7.0,12.7,0.0,Clear
A-388448,3,2017-03-04 16:38:54,2017-03-04 17:07:43,0.01,29.70929000000001,-95.26754,Houston,Harris,62.1,75.0,10.0,12.7,0.0,Overcast
A-388462,2,2017-03-04 17:52:02,2017-03-04 18:21:28,0.01,29.657635,-95.387009,Houston,Harris,59.0,82.0,4.0,15.0,0.02,Partly Cloudy
A-388465,2,2017-03-04 18:20:02,2017-03-04 18:49:05,0.01,29.680752,-95.381218,Houston,Harris,59.0,82.0,4.0,9.2,0.01,Clear
A-388468,2,2017-03-04 18:27:14,2017-03-04 18:56:46,0.01,29.688955,-95.604256,Houston,Harris,59.0,93.0,10.0,10.4,0.03,Light Rain
A-388469,2,2017-03-04 18:26:14,2017-03-04 18:55:53,0.0,29.688274,-95.4151,Houston,Harris,57.2,94.0,4.0,10.4,0.04,Scattered Clouds
A-388470,2,2017-03-04 18:28:33,2017-03-04 18:58:07,0.0,29.804974,-95.399254,Houston,Harris,57.2,94.0,4.0,10.4,0.04,Scattered Clouds
A-388474,2,2017-03-04 18:56:28,2017-03-04 19:26:07,0.01,29.613451,-95.435249,Houston,Harris,57.2,94.0,7.0,10.4,0.04,Scattered Clouds
A-388475,2,2017-03-04 18:54:54,2017-03-04 19:24:33,0.0,29.693285,-95.374001,Houston,Harris,57.2,94.0,7.0,10.4,0.04,Scattered Clouds
A-388476,2,2017-03-04 18:57:21,2017-03-04 19:26:54,0.01,29.745968,-95.355896,Houston,Harris,57.2,94.0,7.0,10.4,0.04,Scattered Clouds
A-388477,2,2017-03-04 18:55:30,2017-03-04 19:25:10,0.01,29.62936,-95.266052,Houston,Harris,59.0,87.0,10.0,8.1,0.02,Mostly Cloudy
A-388479,3,2017-03-04 19:37:04,2017-03-04 20:06:29,0.01,29.940561,-95.413773,Houston,Harris,57.0,87.0,10.0,11.5,0.03,Light Rain
A-388490,3,2017-03-04 20:28:52,2017-03-04 20:56:42,1.55,29.785202,-95.635811,Houston,Harris,59.0,90.0,10.0,10.4,0.0,Scattered Clouds
A-388495,2,2017-03-04 20:45:28,2017-03-04 21:14:42,0.01,29.696466,-95.427162,Houston,Harris,57.2,88.0,10.0,12.7,0.0,Clear
A-388496,2,2017-03-04 20:46:39,2017-03-04 21:16:16,0.01,29.611073,-95.249916,Houston,Harris,59.0,83.0,10.0,10.4,0.0,Mostly Cloudy
A-388500,2,2017-03-04 21:00:56,2017-03-04 21:30:03,0.01,29.71512,-95.315376,Houston,Harris,59.0,82.0,10.0,10.4,0.0,Clear
A-388524,2,2017-03-05 07:16:35,2017-03-05 07:45:57,0.01,29.95104000000001,-95.386406,Houston,Harris,61.0,93.0,3.0,11.5,0.0,Overcast
A-388528,2,2017-03-05 07:41:42,2017-03-05 08:11:27,0.0,29.950581,-95.39946,Houston,Harris,62.6,94.0,2.5,10.4,0.0,Light Rain
A-388530,2,2017-03-05 07:43:56,2017-03-05 08:13:45,0.01,29.706818,-95.614716,Houston,Harris,63.0,100.0,2.5,5.8,0.23,Heavy Rain
A-388531,2,2017-03-05 07:43:32,2017-03-05 08:13:21,0.01,29.655468,-95.570831,Houston,Harris,63.0,100.0,2.5,5.8,0.23,Heavy Rain
A-388532,2,2017-03-05 07:44:39,2017-03-05 08:14:20,0.0,29.723642,-95.566978,Houston,Harris,62.6,100.0,2.0,11.5,0.01,Mostly Cloudy
A-388533,2,2017-03-05 07:43:11,2017-03-05 08:12:53,0.01,29.689341,-95.557533,Houston,Harris,63.0,100.0,2.5,5.8,0.23,Heavy Rain
A-388534,2,2017-03-05 07:42:43,2017-03-05 08:12:28,0.0,29.670563,-95.554924,Houston,Harris,62.6,100.0,2.0,11.5,0.01,Mostly Cloudy
A-388535,2,2017-03-05 07:42:08,2017-03-05 08:11:53,0.01,29.70500800000001,-95.538002,Houston,Harris,62.6,100.0,2.0,11.5,0.01,Mostly Cloudy
A-388536,2,2017-03-05 07:45:18,2017-03-05 08:15:05,0.01,29.627638,-95.234146,Houston,Harris,64.0,93.0,3.0,8.1,0.05,Rain
A-388538,2,2017-03-05 08:20:32,2017-03-05 08:50:09,0.01,29.669153,-95.262543,Houston,Harris,64.0,93.0,2.0,9.2,0.05,Rain
A-388539,2,2017-03-05 08:21:11,2017-03-05 08:50:57,0.01,29.716413,-95.559425,Houston,Harris,63.0,100.0,4.0,11.5,0.17,Rain
A-388542,3,2017-03-05 08:58:01,2017-03-05 09:27:24,0.01,29.772776,-95.56266,Houston,Harris,62.6,100.0,0.8,12.7,0.29,Overcast
A-388543,2,2017-03-05 08:59:42,2017-03-05 09:29:07,0.0,29.73485800000001,-95.532562,Houston,Harris,62.6,100.0,0.8,12.7,0.29,Overcast
A-388544,3,2017-03-05 08:57:00,2017-03-05 09:26:19,0.0,29.692013,-95.526901,Houston,Harris,62.6,100.0,0.8,12.7,0.29,Overcast
A-388545,2,2017-03-05 08:58:43,2017-03-05 09:28:17,0.01,29.722486,-95.507706,Houston,Harris,62.6,100.0,0.8,12.7,0.29,Overcast
A-388546,2,2017-03-05 09:00:26,2017-03-05 09:30:09,0.01,29.737764,-95.488831,Houston,Harris,62.6,100.0,0.8,12.7,0.29,Overcast
A-388552,2,2017-03-05 10:11:28,2017-03-05 10:41:11,0.01,29.690762,-95.412575,Houston,Harris,64.4,100.0,2.0,15.0,0.02,Overcast
A-388553,2,2017-03-05 10:12:57,2017-03-05 10:42:38,0.01,29.784531,-95.563042,Houston,Harris,64.4,100.0,2.0,15.0,0.02,Overcast
A-388554,2,2017-03-05 10:13:38,2017-03-05 10:43:20,0.0,29.670563,-95.554924,Houston,Harris,64.4,100.0,2.0,15.0,0.02,Overcast
A-388555,2,2017-03-05 10:12:16,2017-03-05 10:42:01,0.0,29.863222,-95.500175,Houston,Harris,64.0,93.0,10.0,8.1,0.03,Light Rain
A-388562,2,2017-03-05 11:38:15,2017-03-05 12:07:57,0.01,29.78137000000001,-95.435944,Houston,Harris,64.4,100.0,1.2,16.1,0.16,Mostly Cloudy
A-388563,2,2017-03-05 11:38:43,2017-03-05 12:08:25,0.01,29.682058,-95.412354,Houston,Harris,64.4,100.0,1.2,16.1,0.16,Mostly Cloudy
A-388564,2,2017-03-05 11:47:35,2017-03-05 12:17:23,0.0,29.73151,-95.484222,Houston,Harris,64.4,100.0,2.0,11.5,0.19,Mostly Cloudy
A-388565,2,2017-03-05 11:47:15,2017-03-05 12:16:52,0.01,29.614063,-95.38443,Houston,Harris,64.4,100.0,2.0,11.5,0.19,Mostly Cloudy
A-388566,2,2017-03-05 11:48:06,2017-03-05 12:17:44,0.01,29.85675,-95.38298,Houston,Harris,68.0,90.0,10.0,21.9,0.0,Mostly Cloudy
A-388571,2,2017-03-05 12:48:07,2017-03-05 13:17:50,0.0,29.711794,-95.553833,Houston,Harris,64.4,100.0,2.5,0.0,0.19,Mostly Cloudy
A-388572,2,2017-03-05 12:49:10,2017-03-05 13:18:57,0.0,29.707182,-95.545319,Houston,Harris,64.4,100.0,2.5,0.0,0.19,Mostly Cloudy
A-388573,2,2017-03-05 12:48:46,2017-03-05 13:18:31,0.0,29.802876,-95.40361,Houston,Harris,64.4,100.0,2.5,0.0,0.19,Mostly Cloudy
A-388574,2,2017-03-05 12:49:57,2017-03-05 13:19:33,0.01,29.794495,-95.310547,Houston,Harris,64.4,100.0,2.5,0.0,0.19,Mostly Cloudy
A-388577,2,2017-03-05 12:54:15,2017-03-05 13:23:52,0.01,29.86725,-95.564011,Houston,Harris,70.0,84.0,10.0,12.7,0.0,Overcast
A-388578,2,2017-03-05 12:52:54,2017-03-05 13:22:36,0.01,29.720146000000003,-95.476471,Houston,Harris,64.4,100.0,2.5,0.0,0.19,Mostly Cloudy
A-388579,2,2017-03-05 12:53:36,2017-03-05 13:23:20,0.0,29.890507,-95.429832,Houston,Harris,69.1,84.0,10.0,19.6,0.0,Overcast
A-388580,2,2017-03-05 12:55:34,2017-03-05 13:25:07,0.01,29.772682,-95.409531,Houston,Harris,64.4,100.0,2.5,0.0,0.19,Mostly Cloudy
A-388581,3,2017-03-05 12:51:23,2017-03-05 13:20:55,0.01,29.950657,-95.393188,Houston,Harris,69.1,84.0,10.0,19.6,0.0,Overcast
A-388582,2,2017-03-05 12:54:54,2017-03-05 13:24:39,0.0,29.750174,-95.388901,Houston,Harris,64.4,100.0,2.5,0.0,0.19,Mostly Cloudy
A-388583,2,2017-03-05 12:55:58,2017-03-05 13:25:44,0.01,29.782185,-95.359985,Houston,Harris,64.4,100.0,2.5,0.0,0.19,Mostly Cloudy
A-388587,2,2017-03-05 14:09:56,2017-03-05 14:39:41,0.0,29.755943,-95.632965,Houston,Harris,66.9,100.0,4.0,13.8,0.06,Rain
A-388588,2,2017-03-05 14:11:55,2017-03-05 14:41:37,0.01,29.685068,-95.528656,Houston,Harris,66.2,100.0,3.0,12.7,0.0,Overcast
A-388589,2,2017-03-05 14:09:32,2017-03-05 14:39:18,0.01,29.657911,-95.383751,Houston,Harris,66.2,100.0,3.0,12.7,0.0,Overcast
A-388590,2,2017-03-05 14:11:03,2017-03-05 14:40:48,0.01,29.758337,-95.352409,Houston,Harris,66.2,100.0,3.0,12.7,0.0,Overcast
A-388591,2,2017-03-05 14:12:19,2017-03-05 14:42:06,0.01,29.871363,-95.301903,Houston,Harris,66.9,93.0,6.0,11.5,0.05,Light Rain
A-388593,2,2017-03-05 14:13:53,2017-03-05 14:43:36,0.0,29.708652,-95.52784,Houston,Harris,66.2,100.0,3.0,12.7,0.0,Overcast
A-388594,2,2017-03-05 14:15:35,2017-03-05 14:45:18,0.01,29.84545300000001,-95.392624,Houston,Harris,66.2,100.0,3.0,12.7,0.0,Overcast
A-388595,2,2017-03-05 14:13:26,2017-03-05 14:43:05,0.01,29.723932,-95.378372,Houston,Harris,66.2,100.0,3.0,12.7,0.0,Overcast
A-388596,2,2017-03-05 14:15:08,2017-03-05 14:44:55,0.01,29.735678000000004,-95.306793,Houston,Harris,66.2,100.0,3.0,12.7,0.0,Overcast
A-388597,2,2017-03-05 14:14:43,2017-03-05 14:44:27,0.01,29.673273,-95.289314,Houston,Harris,66.9,97.0,3.0,12.7,0.02,Light Rain
A-388605,3,2017-03-05 15:58:33,2017-03-05 16:27:50,0.01,29.77002,-95.365746,Houston,Harris,66.2,100.0,6.0,11.5,0.09,Overcast
A-388606,3,2017-03-05 15:58:33,2017-03-05 16:27:50,0.01,29.77002,-95.365746,Houston,Harris,66.2,100.0,6.0,11.5,0.09,Overcast
A-388607,3,2017-03-05 15:57:58,2017-03-05 16:27:58,1.55,29.785202,-95.635811,Houston,Harris,66.9,100.0,3.0,6.9,0.16,Rain
A-388608,2,2017-03-05 16:11:25,2017-03-05 16:40:15,1.27,29.848507,-95.563889,Houston,Harris,69.1,87.0,9.0,11.5,0.0,Overcast
A-388610,2,2017-03-05 16:15:27,2017-03-05 16:44:39,0.01,29.613604,-95.494171,Houston,Harris,66.2,97.0,3.0,4.6,0.08,Rain
A-388616,2,2017-03-05 16:47:42,2017-03-05 17:16:57,0.01,29.585651,-95.386543,Houston,Harris,66.2,100.0,2.5,10.4,0.12,Mostly Cloudy
A-388620,2,2017-03-05 17:39:48,2017-03-05 18:08:54,0.01,29.674845,-95.560448,Houston,Harris,66.9,100.0,2.0,8.1,0.49,Heavy Rain
A-388623,2,2017-03-05 17:43:00,2017-03-05 18:12:31,0.01,29.62545,-95.520584,Houston,Harris,66.2,100.0,2.5,9.2,0.2,Mostly Cloudy
A-388630,3,2017-03-05 18:17:46,2017-03-05 18:46:52,0.01,29.723642,-95.490814,Houston,Harris,66.2,100.0,1.0,13.8,0.09,Overcast
A-388631,2,2017-03-05 18:18:54,2017-03-05 18:48:09,0.01,29.937719,-95.432121,Houston,Harris,66.9,90.0,2.5,12.7,0.01,Light Rain
A-388632,2,2017-03-05 18:15:39,2017-03-05 18:45:15,0.01,29.947308000000003,-95.397079,Houston,Harris,66.9,93.0,7.0,17.3,0.25,Light Rain
A-388635,3,2017-03-05 18:37:06,2017-03-05 19:05:55,0.01,29.669153,-95.262543,Houston,Harris,66.0,96.0,4.0,10.4,0.13,Light Rain
A-388638,3,2017-03-05 18:45:37,2017-03-05 19:13:14,0.01,29.77570900000001,-95.263916,Houston,Harris,66.9,93.0,6.0,9.2,0.19,Light Rain
A-388667,2,2017-03-05 21:01:00,2017-03-05 21:30:17,0.01,29.897413,-95.606094,Houston,Harris,66.9,93.0,10.0,5.8,0.02,Overcast
A-388670,2,2017-03-05 21:08:43,2017-03-05 21:38:14,0.01,29.93755,-95.482979,Houston,Harris,68.0,90.0,10.0,11.5,0.0,Mostly Cloudy
A-388672,2,2017-03-05 21:18:09,2017-03-05 21:47:16,0.01,29.86725,-95.564011,Houston,Harris,66.9,93.0,10.0,6.9,0.0,Overcast
A-388677,2,2017-03-05 21:49:34,2017-03-05 22:19:06,0.0,29.686218,-95.600342,Houston,Harris,66.9,97.0,10.0,11.5,0.0,Overcast
A-388678,2,2017-03-05 21:47:17,2017-03-05 22:16:47,0.0,29.724588,-95.480728,Houston,Harris,68.0,94.0,5.0,13.8,0.0,Overcast
A-388679,2,2017-03-05 21:48:48,2017-03-05 22:17:55,0.01,29.875904,-95.411575,Houston,Harris,68.0,90.0,9.0,11.5,0.0,Mostly Cloudy
A-388680,2,2017-03-05 21:50:20,2017-03-05 22:19:52,0.01,29.734489,-95.390884,Houston,Harris,68.0,94.0,5.0,13.8,0.0,Overcast
A-388681,2,2017-03-05 21:53:29,2017-03-05 22:22:30,0.01,29.784895,-95.64492,Houston,Harris,66.9,97.0,10.0,11.5,0.0,Overcast
A-388682,2,2017-03-05 21:59:15,2017-03-05 22:27:56,0.0,29.781326,-95.536041,Houston,Harris,68.0,94.0,5.0,13.8,0.0,Overcast
A-388683,2,2017-03-05 21:54:56,2017-03-05 22:24:25,0.01,29.661087,-95.288963,Houston,Harris,68.0,93.0,10.0,11.5,0.0,Overcast
A-388684,2,2017-03-05 22:00:23,2017-03-05 22:29:54,0.01,29.657848,-95.27861,Houston,Harris,68.0,93.0,10.0,11.5,0.0,Overcast
A-388688,2,2017-03-05 22:17:54,2017-03-05 22:47:27,0.01,29.736019,-95.613533,Houston,Harris,66.9,97.0,10.0,11.5,0.0,Overcast
A-388689,2,2017-03-05 22:15:12,2017-03-05 22:44:46,0.01,29.915379,-95.405144,Houston,Harris,69.1,87.0,9.0,9.2,0.0,Mostly Cloudy
A-388690,2,2017-03-05 22:18:31,2017-03-05 22:48:12,0.01,29.742775,-95.402084,Houston,Harris,68.0,94.0,5.0,13.8,0.0,Overcast
A-388691,2,2017-03-05 22:16:13,2017-03-05 22:45:28,0.01,29.939081,-95.38147,Houston,Harris,69.1,87.0,9.0,9.2,0.0,Mostly Cloudy
A-388692,2,2017-03-05 22:13:51,2017-03-05 22:43:25,0.0,29.6765,-95.266685,Houston,Harris,68.0,93.0,10.0,11.5,0.0,Mostly Cloudy
A-388696,2,2017-03-05 22:23:41,2017-03-05 22:53:05,0.36,29.798019,-95.523918,Houston,Harris,68.0,94.0,5.0,13.8,0.0,Overcast
A-388697,2,2017-03-05 22:28:37,2017-03-05 22:58:13,0.01,29.652155,-95.253769,Houston,Harris,68.0,93.0,10.0,11.5,0.0,Mostly Cloudy
A-388699,2,2017-03-05 22:38:16,2017-03-05 23:07:52,0.01,29.833843,-95.604858,Houston,Harris,68.0,93.0,10.0,9.2,0.0,Overcast
A-388700,2,2017-03-05 22:37:19,2017-03-05 23:06:48,0.0,29.798136,-95.370293,Houston,Harris,68.0,94.0,5.0,12.7,0.0,Overcast
A-388702,2,2017-03-05 22:57:58,2017-03-05 23:27:26,0.01,29.823561,-95.569962,Houston,Harris,68.0,94.0,5.0,16.1,0.0,Overcast
A-388703,2,2017-03-05 23:00:15,2017-03-05 23:28:58,0.01,29.626362,-95.517807,Houston,Harris,67.1,95.0,7.0,5.8,0.0,Overcast
A-388704,3,2017-03-05 22:52:48,2017-03-05 23:22:02,0.01,29.725718,-95.476395,Houston,Harris,68.0,94.0,5.0,16.1,0.0,Overcast
A-388706,2,2017-03-06 05:09:51,2017-03-06 05:56:18,0.01,29.60578,-95.476997,Houston,Harris,67.5,96.0,7.0,8.1,0.0,Overcast
A-388718,2,2017-03-06 07:06:46,2017-03-06 07:36:31,0.01,29.670172,-95.255928,Houston,Harris,69.1,93.0,7.0,11.5,0.0,Light Rain
A-388719,2,2017-03-06 07:13:41,2017-03-06 07:43:21,0.01,29.74765,-95.55793,Houston,Harris,68.0,100.0,1.8,10.4,0.03,Overcast
A-388720,2,2017-03-06 07:13:08,2017-03-06 07:42:55,0.01,29.899664,-95.495789,Houston,Harris,70.0,90.0,3.0,12.7,0.0,Rain
